,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
528,203.0,220.0,105382.0,105408.0,188.0,43.0,36.0,17560.0,86.0,101.0,1392.0,0.0,1.0,220.0,0.2917,0.5747,0.6539,0.0122,0.3954,0.7222,1.0,2.2742,1.2305,1.415,0.3462,-0.2703,0.7174,1
529,39.0,214.0,1242405.0,1242592.0,15414.0,796.0,478.0,1798470.0,24.0,142.0,1400.0,0.0,1.0,40.0,0.0557,0.529,0.9358,0.125,0.2199,0.3912,1.0,4.1879,2.243,2.2718,0.0642,-0.0885,1.0,0
530,23.0,43.0,2985008.0,2985026.0,170.0,42.0,20.0,19738.0,107.0,125.0,1364.0,0.0,1.0,40.0,0.0337,0.5278,0.9,0.0147,0.4762,0.9,0.0,2.2304,1.301,1.2553,-0.1,-0.0929,0.5951,1
531,190.0,192.0,1729556.0,1729557.0,2.0,2.0,1.0,255.0,126.0,133.0,1356.0,0.0,1.0,40.0,0.2802,0.0,0.5,0.0015,1.0,1.0,0.0,0.301,0.301,0.0,-0.5,-0.0039,0.119,0
532,505.0,522.0,1998060.0,1998064.0,29.0,18.0,6.0,3489.0,116.0,126.0,1358.0,0.0,1.0,50.0,0.7437,0.5735,0.2353,0.0125,0.9444,0.6667,0.0,1.4624,1.2305,0.6021,-0.7647,-0.0601,0.1734,1
533,768.0,918.0,370947.0,370955.0,660.0,153.0,61.0,89110.0,113.0,156.0,1360.0,1.0,0.0,80.0,0.65,0.45,0.0533,0.1103,0.9804,0.1312,0.0,2.8195,2.1761,0.9031,-0.9467,0.0548,0.9975,1
534,39.0,194.0,2265059.0,2265115.0,5702.0,214.0,118.0,601643.0,47.0,127.0,1402.0,0.0,1.0,40.0,0.0556,0.3431,0.3613,0.1106,0.7243,0.4746,0.0,3.756,2.1903,1.7482,-0.6387,-0.1757,1.0,0
535,1392.0,1415.0,1215744.0,1215749.0,82.0,23.0,6.0,10827.0,123.0,141.0,1630.0,1.0,0.0,100.0,0.2638,0.287,0.2174,0.0141,1.0,0.8333,0.0,1.9138,1.3617,0.699,-0.7826,0.0315,0.223,1
536,39.0,177.0,2641432.0,2641500.0,5480.0,230.0,119.0,588758.0,53.0,135.0,1400.0,0.0,1.0,40.0,0.0557,0.416,0.4927,0.0986,0.6,0.5714,0.0,3.7388,2.1399,1.8325,-0.5073,-0.1606,1.0,0
537,39.0,216.0,2382409.0,2382472.0,6239.0,263.0,135.0,648169.0,46.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4405,0.3559,0.1303,0.673,0.4667,0.0,3.7951,2.248,1.7993,-0.6441,-0.1884,1.0,0
538,1361.0,1371.0,3041016.0,3041025.0,56.0,12.0,9.0,6345.0,102.0,127.0,1692.0,1.0,0.0,70.0,0.3794,0.3778,0.9,0.0059,0.8333,1.0,0.0,1.7482,1.0,0.9542,-0.1,-0.1148,0.1954,1
539,1614.0,1638.0,676623.0,676657.0,655.0,33.0,35.0,49303.0,54.0,93.0,1687.0,1.0,0.0,80.0,0.0581,0.1973,0.7059,0.0142,0.7273,0.9714,1.0,2.8162,1.3802,1.5315,0.2941,-0.4119,0.9685,0
540,62.0,75.0,424657.0,424662.0,35.0,13.0,6.0,4606.0,125.0,143.0,1362.0,0.0,1.0,180.0,0.091,0.4615,0.3846,0.0095,1.0,0.8333,0.0,1.5441,1.1139,0.699,-0.6154,0.0281,0.1706,1
541,484.0,555.0,1466087.0,1466141.0,1241.0,183.0,102.0,22191.0,0.0,37.0,1650.0,1.0,0.0,69.0,0.5867,0.6763,0.7606,0.043,0.388,0.5294,0.0,3.0938,1.8513,1.7324,-0.2394,-0.8603,1.0,1
542,833.0,856.0,276547.0,276554.0,80.0,24.0,12.0,9778.0,103.0,143.0,1692.0,1.0,0.0,143.0,0.9846,0.5031,0.3043,0.0136,0.9583,0.5833,0.0,1.9031,1.3617,0.8451,-0.6956,-0.0451,0.2806,1
543,753.0,820.0,141196.0,141297.0,2243.0,241.0,195.0,297086.0,122.0,142.0,1627.0,0.0,1.0,40.0,0.9256,0.6685,0.6634,0.0412,0.278,0.5179,1.0,3.3508,1.8261,2.0043,0.3366,0.0348,1.0,1
544,365.0,374.0,1084192.0,1084238.0,265.0,39.0,46.0,26849.0,88.0,119.0,1372.0,0.0,1.0,40.0,0.5321,0.3599,0.1956,0.0066,0.2308,1.0,1.0,2.4232,0.9542,1.6628,0.8044,-0.2085,0.6781,1
545,41.0,218.0,2134009.0,2134076.0,6277.0,286.0,147.0,647965.0,40.0,126.0,1358.0,0.0,1.0,40.0,0.0604,0.4707,0.3785,0.1303,0.6189,0.4558,0.0,3.7977,2.248,1.8261,-0.6215,-0.1935,1.0,0
546,54.0,62.0,3971234.0,3971359.0,583.0,75.0,125.0,60497.0,89.0,126.0,1366.0,0.0,1.0,40.0,0.0791,0.417,0.064,0.0059,0.1067,1.0,1.0,2.7657,0.9031,2.0969,0.936,-0.1893,0.9905,1
547,449.0,588.0,1019477.0,1019497.0,1107.0,155.0,85.0,128883.0,107.0,126.0,1353.0,0.0,1.0,70.0,0.6637,0.6018,0.1439,0.1027,0.8968,0.2353,0.0,3.0442,2.143,1.301,-0.8561,-0.0904,1.0,1
548,856.0,864.0,519257.0,519266.0,57.0,10.0,11.0,9848.0,161.0,183.0,1387.0,0.0,1.0,40.0,0.7541,0.2083,0.8889,0.0058,0.8,0.8182,1.0,1.7559,0.9031,0.9542,0.1111,0.3498,0.1773,0
549,89.0,217.0,7612933.0,7612982.0,3961.0,175.0,99.0,431127.0,66.0,127.0,1360.0,0.0,1.0,40.0,0.1309,0.3685,0.3828,0.0941,0.7314,0.4949,0.0,3.5978,2.1072,1.6902,-0.6172,-0.1497,1.0,0
550,793.0,801.0,2533145.0,2533151.0,31.0,9.0,6.0,3476.0,99.0,121.0,1687.0,1.0,0.0,70.0,0.9401,0.3542,0.75,0.0047,0.8889,1.0,0.0,1.4914,0.9031,0.7782,-0.25,-0.124,0.1551,1
551,344.0,355.0,113753.0,113766.0,92.0,12.0,13.0,4690.0,29.0,71.0,1356.0,1.0,0.0,300.0,0.5074,0.3566,0.8461,0.0081,0.9167,1.0,1.0,1.9638,1.0414,1.1139,0.1539,-0.6017,0.257,1
552,39.0,195.0,2240199.0,2240365.0,10986.0,755.0,444.0,1273434.0,44.0,142.0,1404.0,0.0,1.0,40.0,0.0556,0.5758,0.9398,0.1111,0.2066,0.3739,1.0,4.0408,2.1931,2.2201,0.0602,-0.0944,1.0,0
553,39.0,191.0,1437715.0,1437882.0,12388.0,631.0,374.0,1431766.0,29.0,143.0,1400.0,0.0,1.0,40.0,0.0557,0.512,0.9102,0.1086,0.2409,0.4465,1.0,4.093,2.1818,2.2227,0.0898,-0.0971,1.0,0
554,1579.0,1600.0,188073.0,188125.0,509.0,68.0,57.0,53843.0,49.0,124.0,1692.0,0.0,1.0,300.0,0.1088,0.5339,0.4038,0.0124,0.3088,0.9123,1.0,2.7067,1.3222,1.716,0.5961,-0.1736,0.9949,1
555,1197.0,1210.0,61803.0,61826.0,122.0,30.0,28.0,13961.0,107.0,127.0,1394.0,0.0,1.0,120.0,0.264,0.592,0.5652,0.0093,0.4333,0.8214,1.0,2.0864,1.1139,1.3617,0.4348,-0.106,0.4946,1
556,41.0,221.0,1889165.0,1889228.0,6490.0,282.0,140.0,669614.0,36.0,124.0,1356.0,0.0,1.0,40.0,0.0605,0.4277,0.35,0.1327,0.6383,0.45,0.0,3.8122,2.2553,1.7993,-0.65,-0.1939,1.0,0
557,1420.0,1595.0,23288.0,23316.0,2782.0,179.0,42.0,334869.0,66.0,159.0,1688.0,1.0,0.0,70.0,0.1102,0.4322,0.16,0.1037,0.9776,0.6667,0.0,3.4444,2.243,1.4472,-0.84,-0.0596,1.0,1
558,373.0,386.0,1058240.0,1058279.0,308.0,29.0,39.0,37264.0,113.0,132.0,1374.0,0.0,1.0,40.0,0.5429,0.3925,0.3333,0.0095,0.4483,1.0,1.0,2.4885,1.1139,1.5911,0.6667,-0.0548,0.7966,1
559,902.0,936.0,31494.0,31567.0,1111.0,62.0,74.0,96340.0,50.0,108.0,1627.0,0.0,1.0,40.0,0.8494,0.5524,0.4658,0.0209,0.5484,0.9865,1.0,3.0457,1.5315,1.8633,0.5343,-0.3225,1.0,1
560,159.0,168.0,953888.0,953896.0,54.0,9.0,8.0,6942.0,116.0,143.0,1687.0,1.0,0.0,100.0,0.1885,0.25,0.8889,0.0053,1.0,1.0,0.0,1.7324,0.9542,0.9031,-0.1111,0.0043,0.1773,1
561,453.0,471.0,1395724.0,1395753.0,366.0,34.0,29.0,37407.0,80.0,132.0,1360.0,0.0,1.0,130.0,0.6662,0.2988,0.6207,0.0132,0.5294,1.0,1.0,2.5635,1.2553,1.4624,0.3793,-0.2015,0.8123,1
562,37.0,199.0,1430612.0,1430780.0,14069.0,675.0,452.0,1642086.0,26.0,141.0,1400.0,0.0,1.0,40.0,0.0529,0.4831,0.9643,0.1157,0.24,0.3717,1.0,4.1483,2.2095,2.2253,0.0357,-0.0882,1.0,0
563,220.0,229.0,3094414.0,3094424.0,54.0,10.0,10.0,6091.0,104.0,124.0,1692.0,0.0,1.0,70.0,0.26,0.4,0.9,0.0053,0.9,1.0,1.0,1.7324,0.9542,1.0,0.1,-0.1188,0.1954,1
564,1300.0,1308.0,3976070.0,3976080.0,57.0,11.0,10.0,6396.0,97.0,126.0,1650.0,1.0,0.0,70.0,0.4146,0.2875,0.8,0.0049,0.7273,1.0,1.0,1.7559,0.9031,1.0,0.2,-0.1234,0.1852,1
565,39.0,193.0,519483.0,519540.0,5852.0,205.0,117.0,608466.0,42.0,126.0,1356.0,0.0,1.0,40.0,0.0575,0.3333,0.3701,0.1136,0.7512,0.4872,0.0,3.7673,2.1875,1.7559,-0.6299,-0.1877,1.0,0
566,43.0,176.0,366881.0,366932.0,4048.0,178.0,96.0,421512.0,50.0,126.0,1360.0,0.0,1.0,40.0,0.0632,0.4032,0.3835,0.0978,0.7472,0.5313,0.0,3.6072,2.1239,1.7076,-0.6165,-0.1865,1.0,0
567,147.0,180.0,2765714.0,2765730.0,251.0,41.0,25.0,30451.0,115.0,132.0,1358.0,0.0,1.0,40.0,0.2165,0.5246,0.4848,0.0243,0.8049,0.64,0.0,2.3997,1.5185,1.2041,-0.5152,-0.0522,0.8183,0
568,39.0,175.0,409491.0,409539.0,3920.0,166.0,88.0,407163.0,45.0,125.0,1360.0,0.0,1.0,40.0,0.0573,0.3995,0.3529,0.1,0.8193,0.5454,0.0,3.5933,2.1335,1.6812,-0.6471,-0.1885,1.0,0
569,614.0,622.0,2215716.0,2215730.0,68.0,13.0,14.0,7990.0,109.0,133.0,1364.0,0.0,1.0,100.0,0.9003,0.3929,0.5714,0.0059,0.6154,1.0,1.0,1.8325,0.9031,1.1461,0.4286,-0.082,0.2195,1
570,1057.0,1069.0,114430.0,114444.0,114.0,21.0,14.0,12693.0,90.0,140.0,1362.0,0.0,1.0,185.0,0.4302,0.3214,0.8571,0.0088,0.5714,1.0,1.0,2.0569,1.0792,1.1461,0.1429,-0.1301,0.2901,1
571,217.0,225.0,199985.0,200008.0,117.0,19.0,24.0,16891.0,135.0,156.0,1353.0,0.0,1.0,100.0,0.3208,0.3641,0.3478,0.0059,0.4211,0.9583,1.0,2.0682,0.9031,1.3617,0.6522,0.1279,0.3125,1
572,534.0,545.0,756916.0,756929.0,78.0,20.0,13.0,10621.0,129.0,148.0,1364.0,1.0,0.0,70.0,0.783,0.4545,0.8461,0.0081,0.55,1.0,1.0,1.8921,1.0414,1.1139,0.1539,0.0638,0.257,1
573,41.0,198.0,622372.0,622437.0,6277.0,192.0,109.0,651641.0,43.0,125.0,1358.0,0.0,1.0,40.0,0.0604,0.3849,0.414,0.1156,0.8177,0.5963,0.0,3.7977,2.1959,1.8129,-0.586,-0.189,1.0,0
574,39.0,196.0,441418.0,441483.0,6213.0,210.0,123.0,649441.0,55.0,124.0,1356.0,0.0,1.0,40.0,0.0575,0.3912,0.414,0.1158,0.7476,0.5285,0.0,3.7933,2.1959,1.8129,-0.586,-0.1834,1.0,0
575,853.0,872.0,135196.0,135298.0,892.0,59.0,104.0,181730.0,68.0,236.0,1387.0,0.0,1.0,40.0,0.7426,0.5397,0.1863,0.0137,0.322,0.9808,1.0,2.9504,1.2787,2.0086,0.8137,0.5917,1.0,0
576,41.0,192.0,1672082.0,1672228.0,11089.0,593.0,354.0,1270726.0,31.0,143.0,1402.0,0.0,1.0,40.0,0.0585,0.497,0.9669,0.1077,0.2546,0.4124,0.0,4.0449,2.179,2.1644,-0.0331,-0.1047,1.0,0
577,39.0,216.0,2797592.0,2797652.0,5846.0,323.0,149.0,608295.0,44.0,127.0,1358.0,0.0,1.0,40.0,0.0574,0.4495,0.339,0.1303,0.548,0.4027,0.0,3.7669,2.248,1.7781,-0.661,-0.1871,1.0,0
578,655.0,672.0,4212846.0,4212863.0,210.0,18.0,17.0,20438.0,48.0,126.0,1650.0,1.0,0.0,69.0,0.7939,0.2734,1.0,0.0103,0.9444,1.0,0.5,2.3222,1.2305,1.2305,0.0,-0.2397,0.4779,1
579,619.0,659.0,1292098.0,1292100.0,60.0,40.0,4.0,7750.0,102.0,164.0,1690.0,1.0,0.0,70.0,0.7325,0.25,0.05,0.0237,1.0,0.5,0.0,1.7781,1.6021,0.301,-0.95,0.0091,0.1852,1
580,1.0,16.0,55572.0,55629.0,370.0,48.0,62.0,39293.0,27.0,119.0,1353.0,0.0,1.0,120.0,0.0015,0.5673,0.2632,0.0111,0.3125,0.9194,1.0,2.5682,1.1761,1.7559,0.7368,-0.1703,0.9755,1
581,46.0,178.0,189330.0,189384.0,4130.0,197.0,98.0,432500.0,37.0,132.0,1360.0,0.0,1.0,40.0,0.0676,0.4206,0.4091,0.0971,0.6701,0.551,0.0,3.616,2.1206,1.7324,-0.5909,-0.1819,1.0,0
582,39.0,219.0,1516553.0,1516628.0,6999.0,285.0,165.0,732196.0,43.0,126.0,1358.0,0.0,1.0,40.0,0.0574,0.4816,0.4167,0.1326,0.6316,0.4545,0.0,3.845,2.2553,1.8751,-0.5833,-0.1827,1.0,0
583,9.0,18.0,143523.0,143544.0,125.0,14.0,21.0,13987.0,97.0,141.0,1687.0,0.0,1.0,200.0,0.0107,0.3386,0.4286,0.0053,0.6429,1.0,1.0,2.0969,0.9542,1.3222,0.5714,-0.1258,0.3197,1
584,108.0,117.0,80480.0,80500.0,105.0,17.0,21.0,16675.0,151.0,172.0,1353.0,0.0,1.0,100.0,0.1596,0.4167,0.45,0.0066,0.5294,0.9524,1.0,2.0212,0.9542,1.301,0.55,0.2407,0.3068,1
585,39.0,214.0,1992062.0,1992137.0,6998.0,280.0,143.0,724819.0,43.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4668,0.4286,0.1289,0.625,0.5245,0.0,3.845,2.243,1.8751,-0.5714,-0.1908,1.0,0
586,51.0,172.0,320720.0,320767.0,3671.0,175.0,89.0,379850.0,46.0,124.0,1360.0,0.0,1.0,40.0,0.075,0.3545,0.3884,0.089,0.6914,0.5281,0.0,3.5648,2.0828,1.6721,-0.6116,-0.1916,1.0,0
587,1258.0,1270.0,422864.0,422886.0,184.0,21.0,24.0,16987.0,85.0,103.0,1353.0,0.0,1.0,70.0,0.1227,0.303,0.5454,0.0089,0.5714,0.9167,1.0,2.2648,1.0792,1.3424,0.4545,-0.2787,0.4366,1
588,1.0,250.0,115072.0,115195.0,15650.0,943.0,539.0,1732196.0,23.0,140.0,1378.0,0.0,1.0,40.0,0.0014,0.489,0.494,0.1807,0.2641,0.2282,0.0,4.1945,2.3962,2.0899,-0.506,-0.1353,1.0,0
589,41.0,222.0,1018714.0,1018885.0,16220.0,780.0,453.0,1877827.0,19.0,141.0,1400.0,0.0,1.0,40.0,0.0586,0.476,0.9448,0.1293,0.2321,0.3775,0.0,4.2101,2.2577,2.233,-0.0553,-0.0955,1.0,0
590,15.0,31.0,991553.0,991569.0,151.0,21.0,18.0,16849.0,104.0,119.0,1387.0,0.0,1.0,40.0,0.0216,0.4102,1.0,0.0115,0.7619,0.8889,0.5,2.179,1.2041,1.2041,0.0,-0.1283,0.4235,1
591,254.0,299.0,65006.0,65100.0,1695.0,145.0,133.0,159918.0,80.0,108.0,1692.0,0.0,1.0,300.0,0.3002,0.5993,0.4787,0.0266,0.3103,0.7068,1.0,3.2292,1.6532,1.9731,0.5213,-0.2629,1.0,1
592,39.0,216.0,1693992.0,1694059.0,6679.0,288.0,156.0,691010.0,36.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4368,0.3785,0.1303,0.6146,0.4295,0.0,3.8247,2.248,1.8261,-0.6215,-0.1917,1.0,0
593,1075.0,1084.0,385913.0,385922.0,54.0,12.0,10.0,6634.0,114.0,133.0,1366.0,0.0,1.0,185.0,0.4129,0.3333,1.0,0.0066,0.75,0.9,0.5,1.7324,0.9542,0.9542,0.0,-0.0402,0.1862,1
594,113.0,153.0,310621.0,310797.0,2281.0,365.0,268.0,287273.0,113.0,143.0,1394.0,0.0,1.0,220.0,0.1621,0.676,0.2273,0.0287,0.1096,0.6567,1.0,3.3581,1.6021,2.2455,0.7727,-0.0161,1.0,1
595,39.0,72.0,1338367.0,1338402.0,677.0,114.0,79.0,86417.0,120.0,140.0,1400.0,0.0,1.0,40.0,0.0557,0.4139,0.9429,0.0236,0.2895,0.443,1.0,2.8306,1.5185,1.5441,0.0571,-0.0028,0.9966,0
596,1020.0,1034.0,720705.0,720720.0,103.0,24.0,17.0,13577.0,125.0,142.0,1372.0,0.0,1.0,40.0,0.4927,0.5095,0.9333,0.0102,0.5833,0.8824,1.0,2.0128,1.1461,1.1761,0.0667,0.0298,0.3509,1
597,983.0,1005.0,895625.0,895642.0,102.0,42.0,22.0,12942.0,114.0,141.0,1694.0,1.0,0.0,143.0,0.8135,0.7273,0.7727,0.013,0.5238,0.7727,0.0,2.0086,1.3424,1.2305,-0.2273,-0.0087,0.6173,1
598,640.0,650.0,629605.0,629613.0,64.0,12.0,8.0,7197.0,91.0,134.0,1656.0,1.0,0.0,80.0,0.7729,0.2,0.8,0.006,0.8333,1.0,0.0,1.8062,1.0,0.9031,-0.2,-0.1215,0.1852,1
599,56.0,90.0,173070.0,173236.0,2691.0,204.0,209.0,275133.0,89.0,124.0,1356.0,0.0,1.0,200.0,0.0826,0.5232,0.2048,0.0251,0.1667,0.7943,1.0,3.4299,1.5315,2.2201,0.7952,-0.2012,1.0,1
600,1129.0,1137.0,1207379.0,1207406.0,101.0,27.0,27.0,11776.0,104.0,133.0,1694.0,0.0,1.0,70.0,0.6576,0.5324,0.2963,0.0047,0.2963,1.0,1.0,2.0043,0.9031,1.4314,0.7037,-0.0891,0.3601,1
601,1448.0,1468.0,5281659.0,5281668.0,83.0,26.0,13.0,10583.0,115.0,143.0,1650.0,1.0,0.0,69.0,0.2206,0.5389,0.45,0.0121,0.7692,0.6923,0.0,1.9191,1.301,0.9542,-0.55,-0.0039,0.3068,1
602,196.0,209.0,652754.0,652766.0,54.0,22.0,22.0,6470.0,110.0,129.0,1467.0,1.0,0.0,100.0,0.2672,0.6539,0.9231,0.0089,0.5909,0.5454,0.0,1.7324,1.1139,1.0792,-0.0769,-0.064,0.2739,1
603,41.0,212.0,1309877.0,1310041.0,11271.0,664.0,396.0,1297285.0,27.0,141.0,1402.0,0.0,1.0,40.0,0.0585,0.5981,0.9591,0.122,0.2575,0.4141,0.0,4.052,2.233,2.2148,-0.0409,-0.1008,1.0,0
604,1087.0,1119.0,80993.0,80996.0,64.0,32.0,7.0,9247.0,92.0,190.0,1692.0,1.0,0.0,70.0,0.6773,0.3333,0.0938,0.0189,1.0,0.4286,0.0,1.8062,1.5051,0.4771,-0.9063,0.1288,0.2018,1
605,41.0,211.0,2041748.0,2041815.0,6499.0,263.0,137.0,676562.0,43.0,125.0,1356.0,0.0,1.0,40.0,0.0605,0.4294,0.3941,0.1254,0.6464,0.4891,0.0,3.8128,2.2304,1.8261,-0.6059,-0.1867,1.0,0
606,1538.0,1549.0,789340.0,789352.0,100.0,13.0,12.0,9458.0,77.0,110.0,1652.0,1.0,0.0,80.0,0.1247,0.2424,0.9167,0.0067,0.8461,1.0,1.0,2.0,1.0414,1.0792,0.0833,-0.2611,0.2432,1
607,41.0,221.0,1228221.0,1228359.0,11348.0,595.0,357.0,1302540.0,27.0,143.0,1400.0,0.0,1.0,40.0,0.0586,0.5432,0.7667,0.1286,0.3025,0.3866,0.0,4.0549,2.2553,2.1399,-0.2333,-0.1033,1.0,0
608,41.0,198.0,633023.0,633082.0,6008.0,200.0,112.0,622760.0,45.0,125.0,1360.0,0.0,1.0,40.0,0.0603,0.3514,0.3758,0.1154,0.785,0.5268,0.0,3.7787,2.1959,1.7708,-0.6242,-0.1902,1.0,0
609,742.0,753.0,311416.0,311420.0,35.0,13.0,7.0,4538.0,118.0,140.0,1658.0,1.0,0.0,143.0,0.895,0.2045,0.3636,0.0066,0.8461,0.5714,0.0,1.5441,1.0414,0.6021,-0.6364,0.013,0.1517,1
610,39.0,46.0,1135364.0,1135377.0,52.0,13.0,13.0,5448.0,87.0,126.0,1688.0,1.0,0.0,60.0,0.0462,0.4286,0.5385,0.0041,0.5385,1.0,1.0,1.716,0.8451,1.1139,0.4615,-0.1815,0.1965,1
611,1677.0,1688.0,2086458.0,2086470.0,81.0,14.0,12.0,4712.0,14.0,87.0,1692.0,1.0,0.0,70.0,0.0047,0.3864,0.9167,0.0065,0.7857,1.0,1.0,1.9085,1.0414,1.0792,0.0833,-0.5455,0.2432,1
612,300.0,312.0,1430061.0,1430075.0,83.0,15.0,14.0,9956.0,101.0,134.0,1652.0,1.0,0.0,70.0,0.3632,0.5059,0.8571,0.0073,0.8,1.0,1.0,1.9191,1.0792,1.1461,0.1429,-0.0629,0.2901,1
613,39.0,216.0,2662735.0,2662807.0,6664.0,328.0,172.0,690169.0,33.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4771,0.4068,0.1303,0.5396,0.4186,0.0,3.8237,2.248,1.8573,-0.5932,-0.1909,1.0,0
614,21.0,47.0,2867489.0,2867513.0,281.0,43.0,28.0,31838.0,104.0,126.0,1362.0,0.0,1.0,40.0,0.0308,0.5497,0.9231,0.0191,0.6047,0.8571,0.0,2.4487,1.415,1.3802,-0.0769,-0.1148,0.8952,1
615,507.0,517.0,399348.0,399363.0,116.0,10.0,15.0,11910.0,75.0,123.0,1687.0,1.0,0.0,80.0,0.6011,0.2267,0.6667,0.0059,1.0,1.0,1.0,2.0645,1.0,1.1761,0.3333,-0.1979,0.266,1
616,619.0,628.0,1126672.0,1126680.0,59.0,12.0,8.0,6638.0,95.0,127.0,1696.0,0.0,1.0,60.0,0.73,0.1806,0.8889,0.0053,0.75,1.0,0.0,1.7708,0.9542,0.9031,-0.1111,-0.121,0.1773,1
617,1220.0,1228.0,270702.0,270711.0,70.0,8.0,9.0,11255.0,143.0,174.0,1387.0,0.0,1.0,40.0,0.2293,0.0278,0.8889,0.0058,1.0,1.0,1.0,1.8451,0.9031,0.9542,0.1111,0.2561,0.1773,0
618,16.0,32.0,21104.0,21135.0,225.0,51.0,57.0,33183.0,133.0,165.0,1353.0,0.0,1.0,100.0,0.0236,0.5464,0.5161,0.0118,0.3137,0.5439,1.0,2.3522,1.2041,1.4914,0.4839,0.1522,0.7844,1
619,1240.0,1252.0,127346.0,127368.0,155.0,25.0,28.0,24156.0,145.0,167.0,1353.0,0.0,1.0,100.0,0.1493,0.4129,0.5454,0.0089,0.48,0.7857,1.0,2.1903,1.0792,1.3424,0.4545,0.2175,0.4366,1
620,1587.0,1602.0,211409.0,211458.0,323.0,51.0,53.0,33607.0,88.0,119.0,1692.0,0.0,1.0,300.0,0.1064,0.5605,0.3061,0.0089,0.2941,0.9245,1.0,2.5092,1.1761,1.6902,0.6939,-0.1871,0.9471,1
621,844.0,868.0,71768.0,71798.0,360.0,52.0,48.0,45627.0,113.0,141.0,1687.0,0.0,1.0,200.0,0.971,0.5,0.8,0.0142,0.4615,0.625,1.0,2.5563,1.3802,1.4771,0.2,-0.0098,0.9419,1
622,1331.0,1344.0,397980.0,398111.0,788.0,67.0,137.0,65200.0,61.0,96.0,1353.0,0.0,1.0,70.0,0.0133,0.5373,0.0992,0.0096,0.194,0.9562,1.0,2.8965,1.1139,2.1173,0.9008,-0.3536,0.9999,1
623,1032.0,1046.0,404761.0,404774.0,111.0,24.0,17.0,14697.0,118.0,143.0,1690.0,1.0,0.0,150.0,0.7621,0.3901,0.9286,0.0083,0.5833,0.7647,0.0,2.0453,1.1461,1.1139,-0.0714,0.0344,0.3097,1
624,79.0,217.0,7307739.0,7307792.0,4417.0,176.0,89.0,477354.0,68.0,127.0,1358.0,0.0,1.0,40.0,0.1164,0.3961,0.3841,0.1016,0.7841,0.5955,0.0,3.6451,2.1399,1.7243,-0.6159,-0.1557,1.0,0
625,41.0,211.0,1626575.0,1626636.0,5706.0,266.0,139.0,590664.0,43.0,124.0,1356.0,0.0,1.0,40.0,0.0605,0.4498,0.3588,0.1254,0.6391,0.4388,0.0,3.7563,2.2304,1.7853,-0.6412,-0.1913,1.0,0
626,51.0,76.0,185988.0,186088.0,1126.0,88.0,115.0,118631.0,93.0,119.0,1360.0,0.0,1.0,200.0,0.075,0.5496,0.25,0.0184,0.2841,0.8696,1.0,3.0515,1.3979,2.0,0.75,-0.1769,1.0,1
627,607.0,611.0,210504.0,210509.0,18.0,4.0,5.0,2034.0,102.0,124.0,1694.0,1.0,0.0,100.0,0.7167,0.1,0.8,0.0024,1.0,1.0,1.0,1.2553,0.6021,0.699,0.2,-0.1172,0.1322,1
628,1362.0,1378.0,821437.0,821450.0,140.0,18.0,20.0,16070.0,103.0,126.0,1387.0,0.0,1.0,40.0,0.013,0.3269,0.8125,0.0115,0.8889,0.65,0.0,2.1461,1.2041,1.1139,-0.1875,-0.1032,0.3479,1
629,1109.0,1134.0,219220.0,219230.0,116.0,33.0,32.0,18402.0,150.0,172.0,1353.0,0.0,1.0,100.0,0.3237,0.536,0.4,0.0185,0.7576,0.3125,0.0,2.0645,1.3979,1.0,-0.6,0.2394,0.4138,1
630,225.0,346.0,130372.0,130421.0,3228.0,166.0,89.0,260241.0,38.0,103.0,1670.0,0.0,1.0,40.0,0.2695,0.4556,0.405,0.0725,0.7289,0.5506,0.0,3.5089,2.0828,1.6902,-0.595,-0.3702,1.0,0
631,84.0,214.0,7261606.0,7261658.0,4080.0,188.0,91.0,435821.0,64.0,127.0,1358.0,0.0,1.0,40.0,0.1237,0.3965,0.4,0.0957,0.6915,0.5714,0.0,3.6107,2.1139,1.716,-0.6,-0.1655,1.0,0
632,41.0,218.0,897989.0,898132.0,14949.0,720.0,469.0,1734628.0,27.0,142.0,1400.0,0.0,1.0,40.0,0.0586,0.4094,0.8079,0.1264,0.2458,0.3049,0.0,4.1746,2.248,2.1553,-0.1921,-0.0935,1.0,0
633,23.0,32.0,893638.0,893649.0,63.0,10.0,11.0,7769.0,111.0,140.0,1350.0,0.0,1.0,40.0,0.0341,0.3636,0.8182,0.0067,0.9,1.0,1.0,1.7993,0.9542,1.0414,0.1818,-0.0366,0.2051,1
